16
848 1619
504 783 93
18 313 873
811 391 996
221 9 564
161 744 765
241 193 573
511 74 236
502 20 46
566 384 362
758 599 365
308 447 305
387 329 798
7 770 225
237 575 451
661 191 861
286 382 310
309 724 72
718 163 369
431 367 516
6 139 908
24 163 803
726 786 120
182 120 268
219 715 977
108 789 32
756 668 988
686 668 486
683 639 997
695 231 692
451 109 258
473 487 708
661 26 9
818 98 535
374 623 199
536 805 766
571 172 571
306 319 566
623 738 638
19 311 785
788 790 447
540 386 904
316 358 296
290 57 386
775 371 61
221 621 212
785 176 245
474 209 128
844 146 266
191 468 250
309 656 571
566 401 575
197 784 661
495 500 324
343 753 284
578 457 19
342 219 222
682 744 885
355 310 25
478 155 599
444 161 643
467 692 32
483 742 70
309 598 879
327 504 274
721 811 34
360 628 237
248 93 637
95 730 901
760 210 580
65 108 279
850 560 3
830 255 813
384 585 966
497 758 508
679 487 914
435 40 561
12 479 690
334 225 468
10 597 518
648 427 63
163 131 461
320 136 202
55 678 140
139 759 240
662 503 136
36 213 162
313 264 653
747 432 374
507 156 823
118 526 565
810 242 717
374 330 90
144 488 406
847 362 353
87 237 52
505 377 27
162 364 991
291 121 778
68 723 98
603 654 945
140 530 872
813 275 973
700 811 722
273 544 899
654 439 723
650 831 470
110 592 224
612 521 455
462 242 509
122 811 713
57 637 14
125 646 725
180 487 278
622 842 677
62 728 145
701 159 753
759 583 644
372 401 432
750 15 952
835 385 676
472 60 994
827 687 187
704 322 42
682 454 404
33 536 741
585 637 199
735 752 665
665 839 264
761 269 801
553 210 311
309 440 565
217 444 419
372 345 158
266 504 243
584 670 626
322 241 955
649 314 391
772 334 393
820 782 669
257 799 913
211 162 475
418 498 700
765 257 314
422 442 625
585 96 595
218 300 431
577 125 705
177 435 542
241 728 308
401 340 899
536 30 223
628 273 884
737 63 465
27 537 830
137 382 554
54 674 274
35 781 141
638 6 87
407 785 315
245 811 156
340 804 44
306 450 138
246 86 4
791 691 843
673 267 210
599 667 21
56 553 405
536 240 740
268 308 611
674 244 759
722 136 890
57 534 896
241 845 311
141 713 939
61 397 987
73 615 31
59 720 151
407 829 621
432 429 173
48 786 441
6 732 819
802 455 912
18 66 913
333 793 423
593 781 940
408 700 92
102 353 932
646 186 318
569 598 182
426 264 260
133 332 793
468 86 480
347 174 674
267 816 890
504 519 143
505 487 109
613 524 585
382 423 268
68 812 785
414 80 422
217 600 367
758 489 334
55 158 730
326 32 116
649 732 370
80 201 965
769 543 368
429 75 706
44 480 297
461 63 54
449 302 4
836 141 43
438 198 136
535 30 306
724 72 892
520 389 181
266 350 858
742 687 64
213 346 510
284 212 720
735 537 358
604 608 875
727 44 673
313 60 572
93 278 900
648 373 983
702 367 484
373 79 44
507 200 762
91 455 376
112 327 278
827 126 265
809 422 34
447 754 180
685 82 176
318 414 653
63 172 428
541 703 444
384 158 370
804 461 470
787 299 437
776 128 78
373 82 73
723 673 102
725 807 175
262 349 197
618 251 278
671 347 463
715 838 297
31 28 848
77 2 934
514 819 273
229 721 97
431 415 898
441 673 51
54 727 494
776 63 274
651 244 298
781 330 77
76 153 763
598 466 247
789 542 772
333 768 532
52 98 541
207 156 670
212 189 742
352 454 860
776 386 366
430 191 753
195 665 757
21 108 325
19 664 305
681 722 961
776 153 400
48 93 523
770 310 578
608 685 594
517 251 901
710 805 788
823 672 550
293 777 291
255 755 639
530 485 196
692 442 107
620 376 493
571 302 873
205 456 22
295 280 733
207 603 205
211 801 832
709 118 366
711 669 291
593 176 58
239 175 773
724 827 896
734 608 884
782 51 108
234 411 326
182 456 729
216 460 269
641 612 799
106 261 31
624 318 663
593 115 507
338 823 475
661 556 594
213 338 607
559 2 260
680 641 602
464 231 165
286 425 602
228 137 744
464 761 237
722 501 872
589 535 742
615 166 330
199 672 123
458 712 15
209 344 748
137 63 922
721 47 187
753 467 670
253 43 868
769 151 47
251 232 812
404 33 758
476 606 6
706 349 859
614 121 350
56 102 950
604 171 876
492 305 579
660 774 981
594 796 401
292 280 335
43 349 166
222 173 991
685 590 426
365 171 547
138 686 284
22 780 891
281 5 656
660 501 892
348 91 882
579 715 249
726 542 335
202 791 298
495 204 41
403 450 886
365 723 899
272 315 308
714 519 515
835 432 676
726 669 726
92 571 553
455 831 882
210 231 409
671 351 496
577 551 460
432 657 300
219 182 448
37 468 925
722 499 230
223 693 519
759 518 862
317 660 567
327 664 740
406 59 350
287 192 593
142 464 327
292 828 352
837 233 21
404 600 429
257 266 213
175 771 50
395 350 579
569 209 144
650 632 213
444 596 305
264 321 77
704 489 108
503 814 75
267 335 713
820 35 789
364 321 808
721 710 908
806 292 323
739 346 42
800 386 282
257 702 54
800 510 332
368 247 17
190 122 476
45 823 565
199 264 62
128 417 671
576 110 235
174 187 702
84 558 637
128 237 303
824 155 906
613 10 326
474 142 2
250 158 613
396 377 557
806 612 298
41 125 852
745 398 74
370 487 584
475 11 862
833 171 657
166 267 762
766 12 323
345 4 458
425 709 221
271 809 57
255 723 231
413 384 212
156 721 632
806 297 923
568 123 764
372 40 931
622 382 73
747 798 356
481 148 898
835 776 320
832 527 9
235 48 248
799 441 885
540 462 212
570 277 95
631 150 858
207 412 928
378 765 181
228 571 503
357 70 357
124 399 984
828 327 667
339 810 952
813 13 450
674 477 536
103 184 66
358 475 313
698 369 780
298 103 184
15 676 470
204 688 655
178 785 124
170 490 163
426 611 608
54 59 37
392 433 818
500 330 483
188 5 770
602 762 304
24 692 881
464 473 556
503 77 298
841 692 611
748 472 873
847 24 956
805 783 131
43 109 170
698 354 502
526 317 498
426 90 616
440 282 625
560 791 739
21 667 414
645 691 547
75 402 431
477 221 584
753 457 777
391 330 875
528 676 880
434 62 262
350 337 901
767 475 672
103 180 358
270 670 689
145 272 267
561 590 347
105 235 3
711 60 363
362 750 75
406 697 937
429 572 322
133 372 387
116 336 903
670 806 881
216 634 44
400 537 483
81 208 16
640 567 535
535 257 640
358 379 450
711 233 116
635 459 151
576 670 120
751 404 948
145 371 905
180 232 306
689 585 563
798 518 756
500 645 254
147 799 633
118 683 59
574 739 473
839 597 932
714 203 97
401 539 203
443 455 730
187 630 156
431 624 303
484 195 836
587 393 1
82 662 446
344 553 514
766 747 832
546 711 302
746 488 127
69 142 998
68 365 730
819 706 302
481 765 996
300 234 419
32 124 33
17 132 279
741 478 991
410 514 91
731 725 802
726 249 583
501 450 821
178 471 146
446 148 587
113 230 502
375 195 414
685 643 782
171 544 718
293 57 886
324 158 489
401 593 250
446 386 288
724 837 646
169 336 662
54 432 524
508 743 853
318 500 115
87 154 568
407 610 818
821 462 315
84 648 397
641 611 165
125 322 235
459 262 895
228 63 656
76 822 141
705 594 344
754 232 208
325 252 82
462 32 935
509 770 725
240 792 920
837 332 837
126 621 969
204 233 373
131 374 27
359 787 633
373 846 758
191 606 390
695 607 334
544 116 717
2 678 426
264 581 61
496 223 776
362 153 619
828 284 871
757 760 59
525 247 895
529 264 825
365 468 680
739 460 514
562 495 997
155 645 15
361 517 103
294 269 339
749 386 648
178 370 873
249 522 54
232 398 98
767 48 959
538 64 643
170 24 419
512 155 307
29 584 28
560 374 933
816 670 133
840 795 274
316 120 435
337 240 400
780 280 947
133 261 966
348 255 704
32 544 782
747 638 27
846 698 269
136 615 219
298 491 147
309 250 914
178 576 28
63 255 975
80 398 759
470 833 307
620 306 280
410 184 721
642 625 30
2 92 470
370 769 320
305 187 60
410 48 354
804 636 570
28 583 927
331 171 381
54 829 885
719 538 676
287 227 420
208 784 77
613 244 483
623 375 950
306 18 285
18 138 826
461 85 830
202 12 417
487 287 545
366 249 209
486 433 752
361 302 547
454 194 250
65 842 873
397 28 259
185 819 887
823 794 399
280 174 650
459 137 405
339 662 338
560 50 882
492 731 774
747 702 44
241 546 345
602 462 876
469 609 222
34 169 963
455 56 471
832 119 305
836 628 690
150 769 543
827 659 648
215 538 347
442 13 271
30 415 607
130 197 192
121 580 359
594 518 419
623 817 952
214 367 518
453 513 850
756 557 740
220 525 131
214 676 388
781 388 252
681 175 431
311 456 686
602 102 147
790 384 595
469 547 327
90 532 376
395 702 582
236 287 818
382 747 383
38 76 47
350 142 266
167 514 598
574 217 558
537 542 658
98 441 144
17 564 979
658 193 644
844 507 142
349 681 122
426 239 982
416 614 876
311 332 696
84 708 691
47 616 887
55 235 751
355 593 999
468 1 399
532 171 855
137 265 807
560 255 569
125 362 662
730 397 10
106 63 351
117 56 55
168 433 262
276 320 23
681 386 297
683 728 12
283 361 453
824 320 87
306 284 808
79 609 276
451 195 987
661 138 500
576 764 213
530 7 933
690 492 389
662 815 879
217 830 798
351 406 91
162 268 546
51 643 123
816 388 979
441 451 365
440 617 385
594 579 768
287 827 600
58 468 974
235 113 309
146 422 310
570 200 11
80 354 420
745 677 55
837 757 262
514 736 123
405 159 24
394 211 375
606 312 776
845 749 713
823 693 476
17 304 154
118 712 895
700 488 566
97 838 609
606 514 655
354 544 785
120 715 793
254 243 289
81 654 269
849 526 170
834 388 17
76 367 667
135 578 507
384 609 273
803 395 716
336 523 507
848 850 359
610 84 120
555 214 385
777 551 117
137 581 76
587 216 624
621 419 894
550 617 381
356 483 881
131 61 634
506 256 766
594 531 446
571 348 852
430 517 931
308 284 477
762 645 570
336 251 59
113 571 626
271 819 775
218 197 295
177 736 859
614 830 588
304 404 340
351 263 397
85 720 458
117 779 585
223 801 842
592 660 305
131 789 182
293 836 946
454 620 723
237 87 72
410 366 83
115 697 213
10 469 578
90 321 634
161 343 3
285 837 623
514 195 533
138 327 476
319 534 299
807 318 103
152 524 823
425 446 906
745 403 907
464 101 247
745 175 363
355 330 797
115 753 642
114 273 271
300 451 874
639 575 387
811 700 648
274 65 97
214 354 743
673 601 489
134 121 438
447 382 799
704 641 471
603 122 768
475 161 487
752 690 922
382 512 891
284 681 555
343 636 485
263 672 80
214 543 494
385 674 992
105 170 618
128 436 283
166 795 390
249 751 844
212 471 963
319 721 7
769 788 255
700 729 132
819 169 677
667 315 98
215 208 601
605 48 756
793 723 623
710 606 631
160 678 166
440 361 10
333 296 305
648 260 251
525 850 698
323 355 30
525 493 552
348 685 240
523 58 965
511 578 538
1 663 634
826 419 928
616 760 391
598 224 606
372 220 182
238 147 415
297 250 821
282 575 44
21 660 953
506 300 427
543 614 871
64 493 425
617 234 729
76 738 64
850 564 482
465 277 659
268 170 857
699 558 28
594 456 686
650 422 125
128 438 184
28 430 778
23 357 990
739 340 307
407 786 845
530 120 3
798 815 487
52 83 150
51 173 867
462 107 37
359 274 107
600 672 140
656 629 269
85 443 646
102 251 948
535 78 882
295 792 730
663 306 570
43 46 39
45 237 383
634 767 480
623 324 692
10 201 195
780 638 557
845 427 91
493 274 1
392 44 64
598 640 593
610 261 549
323 261 373
13 217 231
769 326 725
778 154 615
613 123 84
67 103 760
667 785 677
163 383 45
425 368 360
544 6 693
351 222 584
549 782 422
826 259 753
463 540 930
348 325 773
76 827 506
784 687 92
455 74 305
326 749 282
155 548 957
784 846 74
289 241 23
41 193 365
807 451 860
210 395 933
272 132 886
758 694 799
288 291 751
696 126 376
245 499 522
32 293 377
415 847 469
640 101 655
755 575 633
506 705 21
767 248 991
774 635 262
135 157 331
497 283 399
234 786 829
556 386 488
200 169 219
370 755 304
321 333 721
243 195 195
267 11 392
354 669 181
287 235 185
581 677 816
573 144 556
783 167 484
727 252 273
65 26 616
556 770 703
21 72 305
300 423 364
248 474 508
679 670 272
542 832 678
510 619 534
251 471 809
366 258 733
592 609 609
211 429 212
737 702 286
808 144 167
332 776 664
654 831 81
196 389 343
402 242 39
370 359 272
553 513 412
252 632 708
63 142 899
499 151 580
711 315 730
126 499 178
716 194 820
166 569 981
354 70 827
48 441 710
133 129 222
623 492 722
21 589 676
436 545 851
106 525 649
627 62 959
518 357 529
487 729 660
235 245 94
527 446 395
422 119 211
73 86 306
169 531 995
736 48 887
689 143 467
701 820 464
644 9 485
384 350 514
803 476 178
273 14 65
459 217 562
141 454 701
140 398 955
213 465 436
728 423 767
203 522 972
670 333 4
667 548 55
228 712 388
818 651 825
97 101 873
385 9 392
368 73 144
804 328 12
242 560 588
586 755 85
442 306 827
740 194 341
219 53 373
712 74 965
338 198 583
588 612 756
588 420 488
822 436 509
69 597 359
763 442 415
822 825 912
719 454 731
843 776 992
786 336 403
188 266 724
741 243 732
193 465 271
392 598 601
301 232 636
311 77 423
594 321 807
771 588 443
383 161 621
516 417 737
286 782 55
188 316 903
611 137 8
548 435 386
543 381 693
700 417 433
152 145 379
92 376 166
263 257 364
60 820 7
173 118 143
7 647 39
671 251 78
543 507 487
848 57 952
442 350 785
783 756 850
616 135 591
336 183 815
614 453 472
238 389 493
74 519 50
417 214 844
483 838 250
22 546 29
543 596 397
600 131 766
294 562 530
161 360 481
11 644 643
748 439 782
571 181 414
152 794 933
174 371 409
421 53 383
415 150 185
657 505 488
399 819 586
305 568 931
68 29 380
313 296 538
788 341 834
458 191 386
798 153 651
385 90 179
557 550 415
323 20 529
436 558 5
191 601 78
20 359 533
619 300 898
245 488 245
425 635 980
725 595 600
654 240 166
484 592 19
450 63 288
746 736 273
708 679 286
251 28 599
570 796 913
47 224 498
330 657 66
107 284 991
118 271 2
244 604 345
822 409 270
702 234 118
17 57 761
338 425 609
578 263 825
476 240 533
171 129 918
410 824 538
442 570 23
170 785 677
443 525 309
782 165 175
276 342 465
690 794 719
260 535 606
15 117 476
606 43 57
806 405 961
783 238 929
602 621 168
445 586 468
490 778 924
718 404 995
406 57 662
129 675 528
763 685 614
611 156 976
565 736 789
236 649 246
329 563 655
435 605 653
45 154 799
527 184 189
560 208 383
607 63 852
405 255 287
55 210 385
313 243 733
463 307 254
569 315 149
245 320 824
248 654 888
13 761 766
681 608 965
3 801 595
320 643 862
734 195 914
674 390 800
65 543 869
399 99 203
803 773 818
11 792 431
321 774 213
48 555 450
33 484 671
432 822 146
396 358 143
731 753 506
430 175 5
209 138 80
22 358 311
415 108 983
86 635 696
290 843 187
754 196 441
582 20 40
735 11 220
750 25 162
352 123 221
687 378 618
788 20 804
90 504 912
205 160 337
109 784 973
303 560 471
377 355 960
478 281 163
339 424 168
259 848 292
487 697 682
748 99 557
788 346 343
32 58 933
261 653 128
623 465 973
90 607 809
528 592 49
16 678 614
554 501 735
738 176 159
422 412 482
449 609 951
506 165 756
231 33 159
746 696 260
840 300 158
335 605 711
446 155 957
570 836 105
249 298 535
776 846 656
112 761 690
320 424 195
25 588 826
781 573 688
693 766 21
715 745 820
428 117 442
741 551 861
498 815 908
819 739 28
510 63 846
180 121 773
425 609 502
415 428 180
555 365 35
490 656 30
212 61 952
538 596 400
521 473 646
264 569 164
484 147 965
154 185 484
612 690 293
783 226 977
688 102 859
796 239 603
483 406 641
253 487 201
105 128 314
183 114 668
211 185 370
568 229 119
716 357 172
667 415 215
317 285 50
825 200 786
765 104 48
514 348 35
410 525 835
414 317 985
604 721 996
234 318 808
747 632 537
732 673 86
530 758 287
700 636 964
754 47 165
52 322 613
697 712 850
425 249 854
433 142 226
164 295 347
255 214 374
189 220 304
505 314 745
616 233 751
845 146 303
307 753 663
73 241 909
441 805 63
389 591 495
621 404 701
15 534 434
165 586 157
240 45 146
77 302 380
454 178 86
556 402 219
753 85 483
511 510 614
27 213 295
25 62 111
516 210 239
19 145 590
380 173 230
805 817 871
550 409 18
370 574 915
346 442 746
846 27 974
334 117 598
595 102 556
396 722 955
779 739 127
752 554 808
148 126 361
758 143 506
379 262 386
110 490 566
663 51 203
120 97 265
754 183 648
309 145 962
253 64 370
277 749 198
639 136 808
459 501 146
97 646 179
787 646 816
169 314 255
769 290 796
511 101 643
587 653 766
500 764 989
612 628 956
845 698 802
541 580 691
250 681 553
488 745 366
249 447 914
496 525 852
727 416 155
269 29 206
115 76 970
342 314 780
750 42 67
186 441 315
476 168 911
434 1 637
266 833 394
200 68 586
107 841 767
510 619 649
269 741 221
217 126 167
392 808 165
206 665 411
430 728 694
283 606 614
632 354 784
137 241 172
333 114 190
756 673 525
682 101 444
433 835 61
690 52 497
161 609 605
806 195 639
498 758 188
490 504 452
113 686 570
796 160 711
514 736 785
303 710 161
442 136 720
593 331 214
283 819 396
167 168 124
381 843 7
841 250 34
510 330 920
323 499 746
210 284 241
41 71 884
769 198 854
636 101 25
372 217 43
584 493 470
402 227 474
282 665 707
395 665 116
539 121 602
519 41 762
727 158 141
40 5 858
840 167 70
538 396 23
553 617 849
474 608 271
260 118 853
831 51 348
409 205 179
665 633 972
631 117 301
311 195 739
666 746 353
762 683 479
321 218 45
277 631 742
699 156 693
62 500 268
230 608 615
840 801 547
773 253 337
569 514 934
790 641 134
848 54 300
262 263 788
308 823 599
256 807 765
741 833 351
70 640 178
531 503 452
307 277 492
654 457 260
285 147 327
685 168 943
822 482 768
577 260 493
491 703 58
741 246 292
288 508 132
380 252 315
255 680 343
610 35 636
442 567 220
705 707 463
572 187 420
836 234 244
768 257 820
597 176 567
208 729 454
401 602 765
417 146 780
182 669 849
223 503 73
251 217 589
703 340 279
31 769 175
475 163 90
289 159 35
655 446 886
199 378 14
504 466 604
126 606 569
729 485 771
659 562 899
134 623 130
464 731 309
527 152 432
719 355 857
107 179 861
517 540 521
420 411 817
202 850 938
257 596 457
489 44 770
285 623 460
677 616 935
378 239 270
102 656 482
798 271 197
636 466 474
601 433 573
700 326 769
587 607 936
659 623 569
165 625 533
765 2 862
18 555 788
25 41 286
522 742 825
504 582 387
764 209 456
19 470 255
157 843 496
577 545 715
680 549 901
838 287 577
435 101 283
382 799 436
523 697 472
587 165 389
462 720 274
294 225 210
889 1944
453 366 490
775 224 501
390 102 210
626 140 69
741 538 935
36 753 381
513 68 795
589 292 793
183 423 738
711 651 760
839 166 211
324 215 789
22 617 140
279 589 20
135 767 518
208 606 6
840 46 208
830 606 528
38 187 174
490 784 586
217 450 112
581 450 577
196 185 791
730 182 623
608 217 59
537 50 643
115 526 356
480 593 830
851 184 620
153 59 455
574 386 519
287 545 47
182 422 400
404 19 100
239 103 801
877 340 676
731 414 371
359 95 786
45 340 471
669 767 795
853 205 662
669 516 339
235 454 582
145 125 835
581 286 885
407 395 264
551 411 699
885 249 931
451 744 725
605 190 363
792 809 671
206 791 445
240 348 457
622 664 914
240 724 562
225 867 955
821 530 421
230 247 428
259 802 600
512 37 863
809 426 106
574 535 365
311 552 440
592 125 229
45 634 669
804 855 247
60 130 40
