20
835 957
571 649 193
90 646 670
498 858 217
884 734 -634
446 84 -717
799 417 894
339 378 -376
899 750 521
221 261 71
268 197 -469
846 721 851
389 863 -353
62 171 -521
532 854 -58
187 461 663
774 67 450
245 893 -279
859 745 -296
765 9 539
335 789 -70
176 362 320
785 273 65
790 298 -503
154 840 -992
814 272 789
456 434 665
898 65 306
657 62 791
263 632 590
273 156 94
10 423 -929
365 34 684
408 202 -914
57 896 -676
626 506 -382
190 360 488
537 152 -137
662 577 -72
611 325 979
650 270 152
39 474 -381
849 712 -549
153 300 -476
62 726 258
153 614 220
850 459 50
605 727 739
33 553 347
402 44 417
789 246 -498
177 542 322
721 13 -455
579 553 -172
380 67 454
107 234 665
119 153 101
740 778 592
456 614 -242
475 580 174
174 887 963
709 487 -717
229 42 -657
247 541 581
422 610 -200
435 43 -542
783 265 773
824 556 106
587 554 -723
747 298 970
335 509 992
52 645 494
93 39 866
787 894 589
653 876 -173
837 810 -329
373 413 482
859 612 -682
368 163 50
807 822 -447
700 151 684
607 138 154
612 350 -590
141 649 386
809 147 -340
452 768 274
24 201 327
301 917 -638
737 5 -675
821 598 741
254 897 -280
673 9 -880
294 318 -21
812 199 183
255 446 -353
13 297 -849
754 755 815
174 121 117
473 533 -671
92 760 995
229 637 -795
384 554 2
701 578 772
341 478 -365
493 207 -761
750 22 -681
711 910 169
239 714 583
722 508 -479
504 852 -7
9 158 831
202 759 -954
829 212 199
801 52 693
852 608 -511
406 101 -292
124 32 -724
774 863 698
565 895 851
417 879 286
152 863 -283
313 443 577
320 761 -670
415 333 409
255 181 186
650 376 -655
780 682 -908
297 240 105
381 837 479
495 466 670
140 161 -210
150 267 -494
68 465 -467
298 182 -353
563 77 997
56 664 -881
563 236 931
607 370 613
915 775 -655
833 43 -611
47 793 165
524 798 436
257 134 470
156 586 659
918 718 -729
731 180 764
892 380 216
204 607 939
830 529 355
377 125 -827
59 416 999
877 876 655
366 59 -422
582 348 635
433 698 -564
251 215 -546
158 101 332
425 300 481
555 531 767
804 772 -958
893 409 -751
21 569 435
16 400 654
566 477 -575
382 276 139
529 487 616
702 668 679
524 249 -267
886 89 861
662 88 -859
481 610 42
623 501 -24
863 808 -432
820 549 -829
852 572 45
91 798 -802
859 231 -718
192 110 936
82 669 358
538 529 406
92 205 -273
799 302 -93
710 631 453
37 516 349
910 395 -338
703 34 -181
667 100 743
145 253 647
747 30 977
89 515 769
447 409 350
592 877 933
689 314 -134
725 547 978
41 589 -478
105 917 40
737 688 -717
423 620 -683
736 829 -600
856 266 -273
436 721 -458
726 809 -357
866 617 528
290 183 -826
809 237 213
458 765 302
792 332 -775
544 749 781
633 842 488
71 379 -956
568 157 864
154 905 816
500 337 -197
447 695 455
256 518 697
759 831 -294
296 589 -738
214 591 3
488 31 -496
210 180 156
175 684 203
146 630 -387
903 731 -562
899 39 -573
340 249 -665
7 64 -452
354 55 -509
668 510 368
312 115 541
215 60 676
91 381 286
493 312 -897
596 414 265
783 248 507
270 569 -804
545 222 -658
650 317 -766
492 494 46
274 623 966
902 463 -995
880 200 -113
765 725 -912
149 680 -497
658 272 -71
58 880 -2
878 22 649
869 414 -808
270 777 -403
300 578 -797
238 12 887
82 682 354
615 729 -213
72 66 -626
38 335 752
143 492 -364
456 432 -157
482 38 -300
15 790 477
660 457 273
354 852 755
40 507 -326
702 382 460
558 49 300
886 208 -797
920 124 895
947 849
243 475 -586
677 807 714
496 581 303
772 321 862
74 560 -412
375 84 -864
101 786 267
844 898 551
725 377 525
841 597 -654
101 846 685
908 56 352
719 901 -978
671 519 537
220 629 339
305 45 625
730 673 -291
696 3 784
171 570 -331
483 161 659
422 206 -565
74 196 776
545 547 135
110 70 -57
551 130 466
123 428 734
896 434 -858
901 361 518
863 63 -64
909 332 946
832 601 319
750 316 659
391 659 -783
195 872 -290
911 666 312
30 692 903
298 196 -760
555 44 -800
883 587 357
4 371 476
267 784 992
128 222 -79
127 630 -83
151 232 -186
517 433 -181
584 702 903
108 673 -91
679 243 765
727 238 681
27 429 353
334 658 -664
102 61 -217
839 283 -257
12 230 -158
255 492 -466
233 73 -876
855 414 -426
924 395 527
515 639 442
530 422 -291
189 712 -409
172 363 -423
89 427 161
95 674 253
262 783 -426
485 894 -527
291 562 348
760 929 -363
322 457 586
828 259 237
886 498 -602
66 553 77
643 331 687
868 527 -459
282 196 -703
675 920 -777
673 406 142
580 2 -19
562 683 233
188 342 813
207 202 -84
231 214 371
331 472 -208
587 785 633
364 797 995
489 832 968
653 227 -598
283 202 -899
195 573 -209
629 683 -688
545 33 -919
278 728 895
22 554 -205
641 13 -647
596 825 733
18 323 -141
562 524 -271
566 787 12
257 573 812
259 271 461
218 494 992
522 481 456
170 779 -403
212 392 -752
120 105 -738
236 589 -291
190 623 -359
68 388 780
315 245 -918
521 335 -493
367 419 887
833 842 -951
765 648 -794
743 537 -439
397 224 671
447 112 -114
8 41 183
938 936 800
25 430 789
774 683 704
902 896 -98
305 231 -859
745 332 459
608 342 785
710 844 -227
124 606 -818
797 543 -775
817 153 297
587 14 333
618 197 993
441 890 -71
73 579 279
908 842 -26
625 900 963
251 295 984
232 146 973
193 840 929
572 624 -205
52 928 636
870 364 -125
694 318 -824
942 246 918
369 535 408
936 364 346
715 891 -487
572 553 -112
787 441 -580
8 514 -991
297 916 -111
148 63 43
448 653 576
175 870 -235
381 718 549
496 253 -27
454 280 -939
442 332 674
824 521 -118
359 451 68
48 854 989
445 790 -803
137 341 550
534 565 -507
434 215 -162
337 379 886
225 844 495
807 223 576
706 346 924
814 473 -957
610 318 328
374 850 701
416 103 -730
871 431 814
256 286 654
673 714 0
905 855 -698
357 628 318
363 797 891
232 32 -960
684 282 -498
435 542 199
628 792 -917
701 504 -623
810 529 568
493 623 35
56 678 710
669 699 -766
496 881 887
477 108 546
449 316 473
171 572 711
798 338 -583
882 768 621
710 330 760
158 386 -335
732 612 779
735 675 -451
237 721 -142
472 340 -649
168 72 178
317 869 923
129 193 -729
837 368 -619
191 903 990
354 125 -410
504 927 668
741 287 734
156 133 -232
74 532 -851
604 478 -320
773 75 -279
156 654 -704
755 51 734
688 478 171
491 552 -774
684 70 150
79 593 149
883 762 369
919 170 196
286 204 -925
705 222 -361
910 657 697
833 454 154
732 847 743
265 345 822
433 6 -100
787 897 -536
53 452 263
681 906 548
564 150 -350
472 439 -272
741 26 -943
267 475 867
611 685 -708
66 272 -25
384 208 -666
759 915 565
201 369 918
666 659 881
805 44 700
507 41 -473
364 9 444
421 137 91
638 314 663
357 703 -28
345 288 -112
171 520 377
501 604 122
421 433 -782
286 947 28
844 142 226
348 599 914
757 32 140
285 70 847
376 769 -116
620 498 942
361 624 746
155 913 904
26 648 -128
239 247 318
925 945 -909
649 886 280
906 391 -262
83 616 777
773 8 -438
348 789 993
674 830 789
588 518 168
784 403 687
46 617 910
14 337 709
104 459 518
643 676 -312
113 541 -650
920 898 359
565 479 -509
85 155 -400
733 506 -238
291 139 -866
551 724 -682
595 24 -748
883 197 -232
697 49 -375
744 188 -815
705 483 482
908 325 -354
288 235 -851
282 862 437
158 773 140
141 527 -360
751 838 -38
399 310 -668
921 218 732
601 937 818
100 759 -640
42 106 -851
546 755 644
457 855 -756
90 725 482
571 704 -655
17 845 107
721 144 299
714 86 9
14 53 594
387 698 -669
520 560 -700
474 384 -181
441 479 -1
88 148 -81
39 684 -701
44 922 -381
310 224 587
370 200 -105
780 85 -661
310 869 -58
788 864 536
419 211 819
545 21 -382
593 409 996
909 223 204
416 8 -98
118 873 890
731 536 95
419 694 896
238 925 85
204 367 787
413 401 -509
220 926 714
780 116 -225
546 329 898
855 942 -432
311 483 388
895 281 932
188 40 -646
448 347 193
737 182 -966
49 371 641
386 833 851
339 681 293
932 680 -136
87 729 617
470 767 613
864 177 199
560 554 -822
110 868 524
686 738 -47
331 104 675
874 363 29
344 361 861
378 878 836
860 72 -263
495 115 -149
398 670 -333
607 136 -29
100 590 239
848 827 655
239 902 -391
701 278 490
300 417 -779
659 890 -698
8 739 -63
436 567 696
338 502 646
286 849 676
288 650 385
242 924 -171
303 895 782
276 145 -228
553 168 887
45 904 164
417 749 -142
374 873 -212
9 441 -404
215 930 -297
99 555 -202
944 301 489
490 257 -643
814 150 138
225 722 -321
848 608 -908
634 607 -279
682 276 965
120 941 -507
838 670 326
915 61 -591
283 72 -154
272 419 -806
529 13 -450
374 44 -377
27 558 415
381 807 -512
69 224 424
809 504 319
59 942 -649
34 401 212
619 895 119
41 865 -975
222 136 723
728 685 -243
49 62 -804
816 852 -380
823 429 -49
874 453 -473
890 165 445
586 634 -817
911 528 335
507 554 203
615 321 -148
868 614 -812
147 631 745
80 114 899
397 654 -527
529 771 792
44 860 441
872 867 -11
852 1 496
39 311 939
862 882 -58
82 252 -794
621 459 -958
344 477 -701
885 503 879
480 99 -124
460 560 -594
831 226 -597
498 894 811
2 435 620
910 817 373
249 537 -253
219 130 322
605 291 -899
767 886 -913
850 812 -114
187 786 602
916 929 534
425 874 -177
224 183 -208
242 201 746
143 186 -425
791 307 119
845 384 -193
626 498 -572
234 154 -51
853 236 -738
341 1 526
278 623 26
602 613 686
319 843 -820
610 557 340
635 745 786
185 597 279
793 850 597
365 660 736
296 642 770
318 803 22
281 32 393
584 397 606
596 438 -316
618 357 -943
675 10 -661
248 507 -895
143 220 17
351 879 778
543 277 -674
288 501 228
710 220 -438
332 695 -532
164 64 -498
450 104 -818
274 204 237
620 418 822
198 84 371
165 139 23
644 398 -765
263 382 972
620 675 -984
260 591 663
278 463 -490
467 757 141
731 633 -438
601 280 -727
385 819 -383
833 622 602
652 352 747
314 101 3
436 845 857
708 466 62
374 287 -483
474 849 121
358 566 965
94 397 461
119 297 549
466 295 -424
205 668 -769
887 845 197
608 123 -715
414 37 826
586 295 874
664 777 279
792 264 682
220 552 775
448 266 -28
490 488 -936
64 728 451
720 403 480
557 600 -5
361 931 34
210 166 -11
73 740 783
749 875 -638
627 831 -427
48 846 -669
122 119 -318
925 877 467
462 134 -534
373 414 -680
356 225 547
288 169 805
752 608 612
509 736 -892
723 725 299
182 330 578
144 915 1
669 852 728
556 181 17
661 831 768
559 302 -954
550 170 414
91 270 892
183 200 -320
874 692 803
885 627 -397
138 42 -331
170 927 -51
799 291 937
157 309 490
870 7 -931
255 566 401
163 880 -182
463 507 781
5 484 460
351 739 864
582 834 660
475 945 141
937 586 892
670 606 -71
719 647 338
823 471 761
844 519 404
875 757 -146
278 34 -645
588 359 -439
852 221 377
207 761 692
267 21 -148
111 280 866
543 816 359
738 122 457
502 243 -816
510 816 717
603 536 -940
168 932 40
658 199 618
33 164 -150
412 422 -569
155 761 -13
251 139 -224
294 270 -181
260 740 -640
629 111 -646
846 872 -286
187 282 478
646 224 762
631 56 494
696 85 -26
293 113 528
414 716 -415
396 754 423
469 656 -48
22 297 -285
649 26 -388
107 689 -59
440 852 -854
941 816 -531
256 89 860
51 583 -812
121 265 -8
626 592 -603
469 278 -744
455 227 330
497 144 932
908 828 812
535 611 -249
358 437 -575
470 682 665
89 138 -187
627 161 -888
915 872 390
421 471 -356
503 812 552
175 466 704
140 283 -899
661 421 545
782 937 -828
356 193 -408
471 920 -355
452 270 -767
656 3 885
238 944 428
447 331 329
29 286 859
852 831 -872
438 191 -173
188 888 685
918 79 360
400 348 -224
833 781 -466
847 933 -919
271 294 -345
441 232 569
789 616 86
750 412 -658
620 236 -376
849 750 -566
764 625 459
461 439 -903
790 276 -427
215 505 -372
717 816 42
594 402 -464
557 92 459
413 115 -300
28 598 -737
504 312 439
351 807 581
265 471 -120
602 27 -802
177 366 -233
850 657 720
944 176 882
195 389 -321
665 726 203
862 199 -638
430 671 376
505 853 -140
31 2 630
260 254 -22
395 140 186
141 940 -607
327 479 -978
237 259 -155
845 490 758
334 295 893
514 597 -849
326 44 4
692 146 61
16 434 758
332 795 707
812 43 -341
509 382 617
775 837 233
728 876 -294
393 14 646
5 634 317
535 184 406
414 214 -460
550 321 756
538 7 -388
5 270 -270
42 408 908
426 411 323
432 27 -443
706 386 374
779 541 843
53 720 -279
615 689 541
718 716 -456
320 142 229
622 626 408
429 407 678
172 685 333
484 782 -706
284 943 -976
182 93 510
801 853 -437
905 941 -464
670 411 1
789 491 153
13 405 -249
132 881 517
697 281 -618
570 529 -837
576 590 -697
466 251 -797
328 661 -806
267 303 -295
456 102 573
655 340 -789
922 41 949
670 679 509
305 316 -75
4 774 159
86 226 -517
243 529 838
708 6 -953
921 848 -762
198 789 12
786 354 -369
252 714 -204
165 847 -513
801 251 -592
854 183 -438
912 51 -337
360 422 -510
227 902 312
435 730 -929
308 234 288
829 151 253
554 942 -680
793 729 831
397 311 -294
39 138 -702
526 789 872
738 824 -39
25 410 441
804 35 456
825 4 238
392 818 279
425 450 -524
867 838 -733
314 560 807
560 798 -950
28 287 -905
29 1 -194
565 455 871
28 919 -40
854 298 -90
308 799 813
718 857 342
542 321 529
256 9 -225
107 637 590
728 99 25
538 151 738
638 482 838
325 93 -258
775 496 -87
759 284 876
79 148 291
2 238 542
730 829 68
172 671 297
762 563 -778
910 321 305
108 918 -887
147 607 -93
843 311 641
795 727 415
170 194 -471
919 878 10
719 670 -17
590 354 -202
801 411 783
708 75 873
724 359 -120
723 379 257
932 6 922
578 234 897
121 595 -138
444 603 -122
780 393 -543
787 627 75
238 727 -187
73 781 -779
248 111 -381
97 141 830
401 150 731
896 792 -328
231 73 333
526 716 -344
936 430 -927
102 488 -62
594 118 294
478 479 899
849 926 -349
608 856 -143
573 67 913
34 765 383
119 85 567
392 847 177
298 79 82
239 827 -388
255 569 950
502 885 -278
511 559 -14
251 548 123
29 720 -803
360 400 -847
944 284 -917
946 163 -879
864 96 142
583 227 -323
729 871 -300
829 849 -173
251 540 177
26 28 440
41 436 -464
647 1 35
29 789 758
107 316 -478
386 785 181
586 591 218
67 254 -963
648 730 -745
276 507 754
120 362 744
316 85 -569
941 194 -598
321 844 -269
200 674 248
667 191 314
702 57 879
336 384 -497
443 451 349
106 717 355
104 402 518
466 356 -313
291 449 218
315 564 528
119 763 22
237 405 466
926 503 -909
521 582 58
731 793 709
267 436 173
146 709 -791
731 806 211
295 478 591
83 166 -348
155 922 203
443 622 662
663 33 620
685 831 -639
613 508 333
124 927 -408
778 792 156
132 481 188
493 844 868
251 285 190
691 272 -949
914 826
107 815 -231
871 500 -108
511 888 525
879 558 919
471 769 -951
236 885 220
669 330 -935
515 407 224
501 11 623
403 229 -262
499 564 212
611 382 -359
477 625 979
245 429 -43
290 702 915
408 835 410
860 390 249
591 10 -873
336 496 -896
284 67 660
300 365 760
66 770 591
42 161 -787
324 777 -533
296 420 566
486 254 226
647 562 77
294 579 485
363 519 767
857 260 -449
877 363 -605
294 511 -550
271 863 108
45 647 -69
20 80 745
279 243 -299
592 709 -822
106 895 -20
256 145 291
127 305 -118
152 371 -174
413 626 579
639 125 262
715 112 -505
140 525 157
197 599 -67
280 35 -404
513 22 -449
122 178 -23
246 21 -890
164 51 -995
586 396 -728
442 107 524
168 380 869
778 270 964
308 399 357
42 665 40
77 258 -31
186 801 740
607 265 588
259 564 -70
89 718 384
650 437 -561
596 520 911
832 359 157
733 444 290
217 589 437
390 101 369
557 420 728
234 605 147
420 469 368
509 172 -251
26 905 -481
839 67 -11
452 149 -229
836 662 -920
865 364 -570
624 597 560
557 274 -662
493 135 984
218 886 -351
485 182 797
803 216 -580
719 560 -449
666 119 329
249 631 -637
721 55 796
471 246 836
600 758 868
703 21 224
724 248 -193
64 886 536
152 688 444
80 868 -445
312 394 847
737 628 227
422 61 114
406 659 725
576 26 851
112 574 -11
471 321 -948
874 599 757
345 863 -892
661 416 -981
408 467 256
480 510 -395
402 452 -214
620 53 -478
462 735 -419
100 453 840
687 93 970
702 749 355
823 89 -940
485 656 -845
897 645 161
609 526 725
414 330 -563
273 236 327
178 276 929
424 162 -249
528 704 -71
452 574 -326
40 805 777
352 355 609
277 153 -243
241 909 -469
467 806 -525
76 415 -319
910 362 15
594 497 586
834 297 -451
492 693 838
214 874 -966
230 633 43
657 717 383
511 706 -624
621 546 836
149 674 171
229 584 -11
303 659 -753
337 573 660
615 796 494
859 422 997
327 493 -551
638 11 -11
809 281 -869
697 108 -896
878 415 527
110 778 769
718 795 101
471 435 137
846 658 -638
523 43 507
22 228 -716
14 744 729
807 736 504
666 529 -395
637 429 251
363 205 875
628 710 -26
431 1 -47
238 704 886
85 766 -316
572 108 729
206 512 -569
462 496 588
161 175 730
242 626 -948
77 784 48
238 608 -211
669 110 -806
887 821 -390
390 108 778
818 163 -54
729 162 781
488 848 456
449 893 140
437 645 843
226 216 180
158 762 -973
746 526 -336
223 654 -924
771 107 472
892 886 -79
569 504 436
764 1 -827
747 7 823
798 550 -395
696 190 544
75 110 602
543 574 -220
380 313 -644
277 724 420
272 44 10
216 880 -566
184 49 -468
139 179 712
851 22 -210
93 844 -15
547 14 -456
510 587 392
675 847 639
526 87 574
741 432 726
554 113 -891
610 502 237
785 101 -628
80 334 -707
270 634 289
238 240 312
878 355 -914
472 259 109
489 389 147
294 245 -45
599 185 113
871 799 945
258 343 -449
601 120 526
180 243 30
41 449 110
393 245 435
9 522 784
739 703 -42
537 752 -832
556 854 -448
723 661 -717
336 873 743
546 895 -378
590 253 -865
528 896 -776
213 596 308
129 271 -297
95 227 -706
171 823 -81
294 753 -749
694 79 -271
410 95 -524
341 62 450
457 620 -881
546 343 835
888 499 -522
790 742 -913
633 442 408
198 525 970
874 767 763
505 299 550
300 430 -962
682 714 806
313 100 310
822 363 -2
731 263 -135
757 218 -801
551 222 -680
257 109 -407
669 453 630
178 274 399
233 862 247
637 811 -701
417 772 569
290 396 -323
457 487 -177
623 684 -709
253 500 688
843 45 -626
93 134 611
2 148 923
763 664 -292
300 436 -540
690 276 -45
232 63 885
157 193 -897
432 795 50
664 545 -242
897 518 -599
605 707 545
296 298 643
364 146 843
625 11 -421
427 755 244
211 327 -405
349 119 -888
709 626 -14
901 384 -915
723 58 744
605 257 -689
499 655 -179
281 136 725
566 262 -899
881 228 -954
619 178 933
218 82 565
339 147 428
644 286 -931
680 21 -785
86 159 344
216 253 777
907 482 120
69 710 -959
293 456 659
441 587 -861
521 735 322
700 543 417
263 192 854
477 37 305
212 27 -605
404 604 -784
484 577 -918
306 415 -11
454 406 -24
678 682 -427
571 907 -144
651 544 149
100 742 394
907 268 84
529 675 345
335 253 622
778 15 25
815 243 6
309 633 -549
552 35 409
615 50 48
321 577 -874
627 88 451
523 831 759
563 475 825
369 360 222
413 307 200
171 796 2
342 612 -62
350 160 -166
631 263 -649
870 277 -222
888 88 -218
127 645 400
653 728 496
672 870 -983
619 59 -525
341 412 851
473 815 875
909 489 418
705 258 191
421 137 331
534 383 402
601 661 -674
369 873 616
106 412 -425
598 419 893
324 521 -848
575 273 -32
46 478 -667
466 690 688
261 380 966
487 576 239
363 737 28
774 167 -1
781 820 691
534 552 326
531 126 -384
5 564 -82
685 511 -553
517 512 -768
102 317 -958
892 409 669
635 571 -538
583 289 213
612 481 81
727 801 791
731 56 707
470 533 -300
826 46 -449
153 778 -861
665 436 305
314 911 285
205 137 -311
863 795 -677
768 442 -439
577 483 92
548 691 528
561 248 459
189 268 -478
476 392 13
747 431 518
68 223 64
684 339 -177
555 152 -510
431 699 -614
302 550 -899
696 317 400
589 678 -30
875 615 556
154 562 315
786 475 27
862 607 583
227 418 -217
279 558 710
894 323 18
739 864 -693
376 480 -980
572 408 -274
174 110 -225
147 133 -358
205 236 -532
216 416 -69
257 272 -245
526 756 110
276 56 416
485 200 -557
358 246 688
126 130 646
543 743 180
490 605 -679
585 242 -405
909 118 -228
57 54 749
508 557 579
873 891 765
516 373 209
246 411 418
187 579 -522
644 726 -240
270 75 845
502 335 440
445 376 -273
579 333 611
505 283 700
31 608 598
480 668 10
732 757 -280
534 484 810
135 530 176
300 128 78
213 293 507
426 710 190
42 348 -234
426 613 -33
166 525 767
739 796 -510
